CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
301001,33.0,1,1,12.0,2,1,4,3.0,0,4.0,1,2.0,1,2,1,1.0,1,21976.0,1,1,0
301002,30.0,1,1,7.0,2,0,3,5.0,0,5.0,0,3.0,1,2,0,1.0,1,20997.0,1,1,1
301003,59.0,1,1,30.0,3,0,4,4.0,3,3.0,0,3.0,0,3,1,1.0,3,28990.0,2,4,1
301004,53.0,1,1,9.0,3,1,2,3.0,4,3.0,0,4.0,1,5,0,0.0,0,32584.0,2,3,0
301005,34.0,1,1,32.0,3,1,3,5.0,0,4.0,2,6.0,1,4,0,1.0,1,20991.0,1,1,1
301006,20.0,0,3,15.0,3,0,2,3.0,0,3.0,2,2.0,1,4,1,0.0,1,17323.0,1,0,1
301007,42.0,1,1,8.0,3,1,2,3.0,4,5.0,0,1.0,0,3,1,1.0,0,32665.0,2,2,0
301008,27.0,0,1,13.0,2,1,4,2.0,0,3.0,1,2.0,0,4,1,2.0,1,21222.0,1,1,0
301009,45.0,1,1,9.0,2,0,4,2.0,0,3.0,1,3.0,0,4,1,3.0,1,20689.0,1,2,0
301010,32.0,0,1,14.0,2,0,3,5.0,3,3.0,1,3.0,0,1,1,1.0,3,27621.0,2,1,0
301011,31.0,0,1,16.0,3,1,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,23373.0,1,1,1
301012,45.0,1,1,17.0,2,1,3,4.0,1,3.0,1,4.0,1,3,0,2.0,2,25143.0,2,2,0
301013,44.0,1,3,7.0,2,1,2,5.0,1,4.0,2,7.0,0,3,0,1.0,2,17362.0,1,2,1
301014,42.0,1,1,8.0,3,0,2,4.0,0,5.0,1,1.0,1,4,1,0.0,1,17593.0,1,2,0
301015,39.0,1,3,9.0,3,1,3,4.0,3,4.0,3,2.0,0,4,1,1.0,3,26029.0,2,2,0
301016,58.0,1,1,15.0,3,0,3,4.0,0,4.0,0,5.0,1,2,1,0.0,1,18346.0,1,4,0
301017,27.0,1,1,13.0,3,0,2,4.0,1,5.0,3,1.0,0,3,1,0.0,2,21811.0,1,1,0
301018,38.0,1,3,16.0,2,0,3,3.0,1,3.0,1,2.0,0,4,0,2.0,2,20343.0,1,2,0
301019,42.0,0,1,11.0,2,1,3,3.0,0,3.0,1,5.0,0,3,0,1.0,1,17093.0,1,2,0
301020,31.0,0,3,10.0,3,0,4,4.0,0,3.0,3,3.0,1,5,1,2.0,1,23305.0,1,1,1
301021,50.0,0,3,14.0,1,1,2,3.0,1,3.0,1,4.0,1,5,0,0.0,2,21796.0,1,3,1
301022,43.0,1,1,31.0,3,1,3,4.0,3,5.0,0,3.0,1,2,1,2.0,3,26084.0,2,2,0
301023,27.0,1,1,11.0,1,1,2,4.0,3,3.0,1,2.0,1,3,0,0.0,3,27808.0,2,1,0
301024,38.0,0,1,16.0,3,1,3,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21004.0,1,2,0
301025,35.0,1,3,6.0,3,1,3,3.0,3,4.0,0,2.0,0,4,1,2.0,3,22295.0,1,1,0
301026,31.0,0,1,7.0,2,1,3,5.0,3,3.0,3,3.0,0,5,1,2.0,3,27152.0,2,1,0
301027,42.0,0,1,12.0,2,1,4,5.0,0,5.0,1,8.0,0,3,0,2.0,1,20785.0,1,2,1
301028,37.0,0,1,7.0,3,0,3,5.0,1,3.0,1,2.0,0,5,1,2.0,2,23052.0,1,2,0
301029,51.0,1,3,32.0,3,0,3,3.0,4,3.0,1,3.0,0,3,1,1.0,0,31307.0,2,3,0
301030,41.0,0,1,33.0,3,0,4,5.0,1,3.0,1,5.0,1,1,0,2.0,2,23100.0,1,2,0
301031,42.0,1,1,8.0,2,1,3,4.0,1,3.0,3,4.0,0,1,1,0.0,2,21781.0,1,2,0
301032,28.0,1,1,7.0,2,0,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,26090.0,2,1,0
301033,34.0,1,1,35.0,2,1,4,4.0,1,3.0,1,3.0,1,1,1,1.0,2,23885.0,1,1,0
301034,23.0,1,1,18.0,3,0,3,4.0,0,4.0,0,3.0,0,2,1,1.0,1,20922.0,1,0,0
301035,29.0,1,1,14.0,3,1,3,4.0,1,3.0,0,2.0,1,3,0,0.0,2,20056.0,1,1,0
301036,49.0,1,1,9.0,1,1,4,2.0,0,4.0,2,7.0,0,2,0,3.0,1,21237.0,1,3,0
301037,31.0,0,1,30.0,2,1,4,6.0,0,3.0,1,3.0,0,3,0,1.0,1,21291.0,1,1,0
301038,53.0,1,3,14.0,3,1,3,3.0,4,3.0,1,6.0,0,3,1,0.0,0,26836.0,2,3,0
301039,30.0,1,1,14.0,2,1,3,4.0,0,5.0,2,5.0,0,4,0,1.0,1,20740.0,1,1,0
301040,31.0,1,1,8.0,3,0,2,5.0,0,3.0,1,2.0,1,5,1,0.0,1,16129.0,1,1,0
301041,44.0,1,1,34.0,2,1,2,3.0,4,5.0,0,4.0,0,1,1,0.0,0,31328.0,2,2,0
301042,45.0,1,1,6.0,2,1,3,2.0,2,3.0,0,1.0,0,4,1,2.0,4,34202.0,2,2,0
301043,34.0,1,1,11.0,3,0,3,5.0,0,4.0,0,2.0,0,1,0,1.0,1,22516.0,1,1,0
301044,39.0,1,1,36.0,3,1,4,4.0,1,5.0,0,2.0,1,3,0,2.0,2,25351.0,2,2,1
301045,31.0,1,3,17.0,3,1,4,5.0,1,3.0,0,3.0,0,2,1,1.0,2,25256.0,2,1,0
301046,34.0,1,3,20.0,1,0,2,3.0,0,3.0,1,2.0,1,5,1,1.0,1,17579.0,1,1,0
301047,53.0,0,3,127.0,2,1,3,4.0,0,3.0,1,4.0,0,1,1,2.0,1,22160.0,1,3,0
301048,38.0,1,3,16.0,3,1,3,4.0,3,3.0,1,1.0,1,3,1,0.0,3,23740.0,1,2,0
301049,54.0,1,1,8.0,1,0,2,3.0,3,3.0,0,1.0,0,4,1,0.0,3,28549.0,2,3,0
301050,36.0,0,3,16.0,3,1,2,3.0,3,3.0,3,2.0,0,2,1,1.0,3,24980.0,1,2,0
301051,44.0,1,1,21.0,3,0,3,3.0,3,3.0,0,2.0,0,3,0,1.0,3,22978.0,1,2,1
301052,36.0,0,3,21.0,3,1,2,5.0,1,3.0,1,2.0,0,1,1,0.0,2,20406.0,1,2,0
301053,37.0,0,1,25.0,3,0,4,4.0,0,3.0,2,3.0,0,3,0,2.0,1,20831.0,1,2,0
301054,33.0,1,3,11.0,3,1,3,6.0,3,3.0,1,3.0,0,1,1,1.0,3,29078.0,2,1,1
301055,38.0,1,1,7.0,3,0,3,5.0,0,5.0,0,4.0,0,4,1,2.0,1,22598.0,1,2,0
301056,22.0,0,1,9.0,2,1,2,4.0,0,3.0,1,1.0,1,3,0,1.0,1,17853.0,1,0,1
301057,48.0,0,1,36.0,2,1,3,4.0,3,4.0,0,3.0,1,3,1,1.0,3,30527.0,2,3,1
301058,44.0,0,1,17.0,2,0,3,4.0,0,3.0,2,2.0,0,5,0,1.0,1,21133.0,1,2,0
301059,43.0,0,1,33.0,3,0,3,4.0,3,5.0,0,5.0,1,3,0,2.0,3,31869.0,2,2,0
301060,36.0,1,1,23.0,2,1,4,4.0,3,3.0,0,6.0,1,2,0,2.0,3,26310.0,2,2,0
301061,26.0,1,1,29.0,2,0,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17886.0,1,1,0
301062,35.0,1,1,9.0,3,1,4,2.0,0,3.0,1,2.0,1,1,0,2.0,1,21610.0,1,1,0
301063,29.0,1,3,9.0,3,0,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20561.0,1,1,0
301064,37.0,1,1,13.0,3,1,1,3.0,3,3.0,2,5.0,0,1,0,0.0,3,28664.0,2,2,0
301065,23.0,0,1,10.0,2,1,3,5.0,0,3.0,0,2.0,1,3,0,1.0,1,21531.0,1,0,1
301066,28.0,0,1,10.0,3,1,3,4.0,0,3.0,0,3.0,0,2,1,1.0,1,20384.0,1,1,0
301067,35.0,0,1,9.0,2,1,3,5.0,1,3.0,1,3.0,0,4,0,2.0,2,28225.0,2,1,0
301068,45.0,1,2,7.0,3,1,4,5.0,3,5.0,1,2.0,0,4,1,1.0,3,29160.0,2,2,1
301069,34.0,1,3,13.0,1,1,2,3.0,0,3.0,1,1.0,1,1,0,1.0,1,17308.0,1,1,0
301070,29.0,0,1,13.0,2,1,3,5.0,0,3.0,1,3.0,1,4,1,2.0,1,21381.0,1,1,0
301071,36.0,1,1,16.0,1,0,3,3.0,3,3.0,0,4.0,0,3,0,2.0,3,22094.0,1,2,0
301072,34.0,1,1,15.0,2,1,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,23500.0,1,1,0
301073,34.0,1,1,7.0,2,1,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0,1,1,1
301074,42.0,0,1,7.0,2,0,3,1.0,3,4.0,2,2.0,0,3,1,0.0,3,17372.0,1,2,1
301075,29.0,0,3,6.0,3,0,2,3.0,3,3.0,1,2.0,0,3,1,1.0,3,22918.0,1,1,0
301076,43.0,1,1,20.0,3,1,4,2.0,1,5.0,1,7.0,0,4,1,1.0,2,24216.0,1,2,0
301077,42.0,1,1,30.0,3,1,2,3.0,3,5.0,1,2.0,1,1,1,0.0,3,22406.0,1,2,0
301078,33.0,1,1,11.0,2,0,3,4.0,0,3.0,0,2.0,0,2,0,2.0,1,17911.0,1,1,0
301079,54.0,1,1,9.0,2,1,2,3.0,4,3.0,0,4.0,0,5,1,1.0,0,32779.0,2,3,0
301080,27.0,1,1,12.0,2,1,2,4.0,0,3.0,1,2.0,0,1,1,1.0,1,17539.0,1,1,0
301081,39.0,1,1,30.0,2,1,3,4.0,1,3.0,1,2.0,0,3,0,2.0,2,24423.0,1,2,0
301082,38.0,0,3,7.0,3,1,3,6.0,1,3.0,1,3.0,0,1,0,2.0,2,28203.0,2,2,0
301083,22.0,0,3,7.0,1,0,4,5.0,0,4.0,2,3.0,1,5,1,3.0,1,20852.0,1,0,1
301084,51.0,1,1,31.0,2,1,4,4.0,4,3.0,1,5.0,1,4,1,3.0,0,32651.0,2,3,0
301085,49.0,1,3,17.0,3,0,2,3.0,3,3.0,1,2.0,0,4,0,0.0,3,22654.0,1,3,1
301086,30.0,0,3,9.0,2,1,3,4.0,1,3.0,3,3.0,0,2,0,1.0,2,23232.0,1,1,0
301087,47.0,1,1,7.0,3,1,4,4.0,3,5.0,1,2.0,0,1,0,3.0,3,28074.0,2,3,0
301088,29.0,1,1,14.0,2,1,3,5.0,0,5.0,0,2.0,1,3,1,1.0,1,17119.0,1,1,1
301089,35.0,1,1,8.0,2,1,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0,2,1,0
301090,36.0,1,3,6.0,2,1,2,3.0,1,3.0,1,2.0,1,3,1,1.0,2,21201.0,1,2,0
301091,46.0,1,1,14.0,3,0,3,4.0,0,3.0,0,6.0,1,3,1,1.0,1,23155.0,1,3,0
301092,24.0,1,3,6.0,1,0,3,3.0,0,4.0,2,2.0,1,4,0,0.0,1,18202.0,1,0,1
301093,46.0,0,3,9.0,2,0,4,4.0,1,3.0,1,6.0,0,1,1,3.0,2,23832.0,1,3,0
301094,25.0,1,1,7.0,3,1,4,4.0,0,3.0,0,4.0,1,3,1,3.0,1,20971.0,1,0,1
301095,43.0,1,1,21.0,2,1,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,32603.0,2,2,0
301096,29.0,1,3,8.0,3,1,3,4.0,1,4.0,1,3.0,0,4,1,0.0,2,21644.0,1,1,0
301097,22.0,1,1,10.0,3,1,4,5.0,0,3.0,3,3.0,0,5,1,3.0,1,21908.0,1,0,0
301098,54.0,1,1,11.0,3,1,2,3.0,2,5.0,1,5.0,0,4,1,0.0,4,34406.0,2,3,0
301099,56.0,1,1,15.0,3,1,2,3.0,4,3.0,1,1.0,0,4,0,0.0,0,26103.0,2,4,0
301100,39.0,0,1,36.0,2,0,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0,1,2,0
301101,36.0,0,3,7.0,3,0,4,4.0,3,3.0,3,3.0,0,5,1,1.0,3,27467.0,2,2,0
301102,42.0,1,3,13.0,2,0,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32269.0,2,2,0
301103,25.0,1,3,34.0,2,1,2,4.0,1,3.0,1,3.0,0,4,1,1.0,2,23639.0,1,0,0
301104,37.0,1,3,16.0,2,0,2,4.0,1,3.0,1,3.0,1,4,1,1.0,2,21694.0,1,2,0
301105,42.0,1,1,6.0,2,0,2,4.0,1,3.0,0,1.0,1,3,0,1.0,2,21062.0,1,2,0
301106,42.0,1,3,10.0,3,1,2,3.0,1,5.0,2,1.0,0,5,1,0.0,2,20155.0,1,2,0
301107,30.0,1,3,11.0,2,0,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,24419.0,1,1,0
301108,21.0,1,1,11.0,1,1,3,4.0,0,5.0,3,3.0,0,3,1,2.0,1,21651.0,1,0,1
301109,41.0,0,1,8.0,2,0,3,4.0,1,3.0,3,3.0,1,2,0,0.0,2,21811.0,1,2,0
301110,19.0,0,3,12.0,3,1,4,4.0,0,4.0,2,3.0,1,4,1,1.0,1,20556.0,1,0,1
301111,42.0,1,2,8.0,1,1,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17696.0,1,2,0
301112,32.0,0,1,17.0,3,0,3,4.0,3,3.0,1,6.0,0,1,1,2.0,3,29709.0,2,1,0
301113,33.0,1,3,15.0,3,0,3,3.0,1,5.0,3,1.0,1,3,0,1.0,2,23224.0,1,1,1
301114,40.0,0,1,22.0,3,1,2,4.0,1,3.0,2,7.0,0,5,1,1.0,2,20094.0,1,2,0
301115,33.0,1,1,13.0,3,1,2,3.0,3,3.0,1,1.0,0,4,1,0.0,3,26691.0,2,1,0
301116,33.0,1,1,6.0,3,0,3,1.0,4,3.0,1,5.0,0,1,1,0.0,0,31184.0,2,1,0
301117,48.0,1,1,9.0,3,0,4,4.0,1,3.0,1,7.0,0,1,0,1.0,2,23748.0,1,3,0
301118,44.0,1,3,15.0,2,1,3,4.0,0,5.0,1,4.0,0,1,1,2.0,1,34190.0,2,2,1
301119,35.0,1,1,8.0,2,0,3,3.0,0,5.0,1,2.0,1,1,1,1.0,1,17074.0,1,1,1
301120,35.0,1,1,6.0,3,1,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0,1,1,0
301121,34.0,0,1,15.0,2,1,3,3.0,1,5.0,1,5.0,0,3,0,1.0,2,20346.0,1,1,1
301122,37.0,0,1,18.0,2,1,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0,2,2,0
301123,38.0,1,1,12.0,3,1,4,4.0,1,3.0,1,2.0,0,3,0,1.0,2,25025.0,2,2,0
301124,56.0,1,1,15.0,3,0,3,4.0,4,3.0,1,4.0,1,3,0,2.0,0,33434.0,2,4,0
301125,23.0,0,3,7.0,2,0,2,3.0,0,4.0,2,2.0,1,5,1,1.0,1,16223.0,1,0,1
301126,48.0,0,3,10.0,3,0,3,4.0,4,3.0,1,2.0,1,5,1,1.0,0,32448.0,2,3,0
301127,48.0,0,3,30.0,2,1,3,5.0,0,3.0,2,2.0,1,1,1,2.0,1,17559.0,1,3,1
301128,34.0,0,3,7.0,2,0,3,3.0,1,5.0,0,4.0,0,3,1,1.0,2,24054.0,1,1,0
301129,35.0,1,1,6.0,2,0,3,5.0,0,3.0,1,2.0,0,3,0,1.0,1,17977.0,1,1,0
301130,42.0,1,1,19.0,1,0,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,38223.0,3,2,1
301131,51.0,0,1,27.0,3,1,3,4.0,4,3.0,1,4.0,1,4,1,2.0,0,29923.0,2,3,0
301132,36.0,1,1,7.0,3,1,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0,1,2,0
301133,44.0,0,1,23.0,2,1,3,5.0,0,3.0,2,3.0,0,4,1,0.0,1,17290.0,1,2,0
301134,34.0,1,1,14.0,3,0,3,3.0,1,3.0,2,4.0,0,4,0,1.0,2,21142.0,1,1,0
301135,32.0,1,3,6.0,3,1,3,4.0,0,4.0,1,1.0,0,1,0,2.0,1,17269.0,1,1,0
301136,52.0,1,1,10.0,2,0,1,3.0,4,3.0,0,3.0,0,5,1,0.0,0,31555.0,2,3,0
301137,46.0,1,1,7.0,3,0,4,4.0,0,3.0,1,5.0,0,5,1,1.0,1,20948.0,1,3,0
301138,50.0,1,1,8.0,3,1,3,3.0,2,3.0,0,3.0,1,2,1,1.0,4,34237.0,2,3,0
301139,34.0,0,3,15.0,2,0,3,5.0,0,3.0,2,2.0,0,2,1,2.0,1,21020.0,1,1,0
301140,52.0,1,1,9.0,3,1,3,6.0,1,4.0,1,7.0,0,1,0,2.0,2,24160.0,1,3,0
301141,45.0,1,1,26.0,3,1,3,5.0,3,5.0,1,3.0,1,3,0,0.0,3,25851.0,2,2,0
301142,46.0,1,1,8.0,2,1,2,3.0,4,3.0,0,7.0,0,5,0,0.0,0,32861.0,2,3,0
301143,39.0,1,1,15.0,3,1,2,3.0,1,5.0,1,2.0,0,4,1,0.0,2,20151.0,1,2,0
301144,38.0,0,1,14.0,3,0,2,4.0,1,4.0,1,2.0,1,1,1,0.0,2,17133.0,1,2,0
301145,35.0,1,3,15.0,2,0,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0,2,1,0
301146,60.0,1,2,13.0,3,1,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,20945.0,1,4,0
301147,31.0,1,1,6.0,3,1,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0,1,1,0
301148,39.0,1,1,7.0,2,0,3,2.0,1,3.0,3,2.0,0,1,0,1.0,2,26303.0,2,2,0
301149,44.0,1,1,6.0,3,1,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0,1,2,0
301150,41.0,0,1,7.0,2,1,4,5.0,4,4.0,1,3.0,0,1,1,2.0,0,32181.0,2,2,0
301151,29.0,0,1,16.0,2,0,3,3.0,0,4.0,1,1.0,0,5,0,0.0,1,18291.0,1,1,0
301152,28.0,0,1,16.0,3,1,3,4.0,0,4.0,1,8.0,0,3,0,1.0,1,20702.0,1,1,0
301153,28.0,1,1,6.0,2,1,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,16563.0,1,1,0
301154,43.0,0,1,9.0,3,1,3,4.0,0,3.0,2,7.0,1,2,0,2.0,1,21193.0,1,2,0
301155,42.0,1,1,29.0,2,0,2,3.0,4,3.0,2,3.0,0,3,0,0.0,0,30992.0,2,2,0
301156,49.0,1,1,27.0,3,1,3,4.0,0,3.0,1,6.0,0,1,1,1.0,1,20937.0,1,3,0
301157,39.0,0,1,30.0,2,1,3,5.0,3,3.0,3,2.0,0,3,0,1.0,3,28204.0,2,2,0
301158,37.0,1,1,6.0,1,0,2,3.0,3,3.0,3,5.0,0,5,1,1.0,3,22491.0,1,2,0
301159,29.0,0,3,26.0,1,0,2,3.0,0,3.0,1,2.0,0,3,0,1.0,1,17157.0,1,1,0
301160,46.0,1,1,36.0,1,1,3,4.0,3,3.0,0,6.0,1,5,1,1.0,3,28058.0,2,3,0
301161,43.0,0,3,19.0,2,1,3,4.0,4,5.0,2,2.0,1,5,1,2.0,0,32436.0,2,2,1
301162,48.0,1,3,22.0,2,0,3,3.0,1,3.0,1,1.0,0,4,1,0.0,2,21439.0,1,3,0
301163,39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,1,0,2.0,3,26539.0,2,2,0
301164,27.0,1,1,22.0,1,0,2,3.0,0,4.0,0,1.0,0,2,1,0.0,1,17811.0,1,1,0
301165,35.0,0,1,17.0,2,1,3,2.0,1,3.0,1,3.0,0,4,1,1.0,2,23402.0,1,1,0
301166,28.0,1,1,8.0,2,1,3,4.0,0,4.0,0,1.0,0,2,0,2.0,1,18201.0,1,1,0
301167,59.0,0,1,22.0,2,1,3,4.0,4,3.0,1,4.0,1,1,1,1.0,0,34465.0,2,4,0
301168,57.0,1,3,35.0,3,1,2,4.0,4,3.0,1,4.0,0,3,1,0.0,0,29118.0,2,4,0
301169,38.0,1,1,23.0,2,0,3,4.0,3,3.0,0,1.0,0,2,0,2.0,3,23823.0,1,2,0
301170,49.0,1,1,31.0,2,0,2,3.0,0,5.0,1,2.0,0,3,0,0.0,1,18211.0,1,3,0
301171,45.0,0,3,12.0,3,0,2,4.0,3,3.0,3,7.0,0,4,1,0.0,3,23865.0,1,2,0
301172,31.0,0,1,16.0,3,0,2,3.0,3,3.0,1,5.0,0,1,1,1.0,3,26031.0,2,1,0
301173,36.0,1,3,16.0,3,1,2,4.0,3,5.0,1,1.0,0,5,0,0.0,3,22094.0,1,2,1
301174,21.0,1,3,18.0,2,0,2,1.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0,1,0,1
301175,38.0,0,1,7.0,3,0,2,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32281.0,2,2,0
301176,30.0,1,3,17.0,3,1,3,5.0,1,3.0,3,2.0,0,4,1,1.0,2,24547.0,1,1,0
301177,33.0,0,1,20.0,2,0,4,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21421.0,1,1,0
301178,29.0,1,1,6.0,2,0,2,4.0,0,5.0,0,2.0,1,2,0,0.0,1,17319.0,1,1,1
301179,37.0,1,1,16.0,3,1,4,5.0,0,3.0,1,2.0,1,1,1,3.0,1,22066.0,1,2,1
301180,42.0,1,1,21.0,2,1,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0,1,2,0
301181,33.0,1,1,11.0,2,0,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17911.0,1,1,0
301182,41.0,1,1,16.0,2,1,3,4.0,0,5.0,2,5.0,0,1,1,2.0,1,20696.0,1,2,1
301183,43.0,0,1,16.0,2,0,2,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20257.0,1,2,0
301184,43.0,0,1,8.0,2,1,3,3.0,0,3.0,1,7.0,1,3,0,0.0,1,25231.0,2,2,1
301185,23.0,1,1,15.0,3,1,2,3.0,0,5.0,1,2.0,0,3,1,0.0,1,17500.0,1,0,0
301186,39.0,1,2,8.0,2,0,2,4.0,1,3.0,0,1.0,0,3,0,0.0,2,20204.0,1,2,0
301187,19.0,1,1,9.0,3,0,3,3.0,0,4.0,2,2.0,0,3,1,2.0,1,16483.0,1,0,0
301188,54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,2,1,2.0,2,27059.0,2,3,0
301189,24.0,1,1,23.0,2,1,3,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17127.0,1,0,0
301190,46.0,1,2,11.0,2,0,3,6.0,3,3.0,1,6.0,0,1,1,2.0,3,28434.0,2,3,0
301191,27.0,1,3,17.0,3,1,3,4.0,1,3.0,3,3.0,0,1,0,1.0,2,23362.0,1,1,0
301192,33.0,1,1,36.0,2,0,3,5.0,0,4.0,3,3.0,0,3,1,1.0,1,21515.0,1,1,0
301193,35.0,1,3,23.0,2,1,3,3.0,1,5.0,0,4.0,1,3,1,1.0,2,23966.0,1,1,0
301194,32.0,1,1,7.0,3,1,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0,1,1,0
301195,30.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0,1,1,0
301196,35.0,0,1,7.0,3,1,4,5.0,1,5.0,3,2.0,0,2,1,3.0,2,24021.0,1,1,0
301197,40.0,1,1,8.0,3,0,2,4.0,0,3.0,2,1.0,1,3,0,0.0,1,17342.0,1,2,0
301198,46.0,1,1,15.0,2,1,4,4.0,1,3.0,0,2.0,0,3,1,1.0,2,22375.0,1,3,0
301199,41.0,1,1,9.0,3,0,4,5.0,1,3.0,1,8.0,0,5,1,2.0,2,22126.0,1,2,0
301200,18.0,0,1,6.0,2,0,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16611.0,1,0,0
301201,36.0,1,2,33.0,2,0,3,4.0,3,3.0,3,3.0,1,1,1,1.0,3,27515.0,2,2,0
301202,39.0,1,2,8.0,2,0,2,4.0,1,3.0,1,1.0,0,3,1,0.0,2,20204.0,1,2,0
301203,31.0,0,3,8.0,2,0,2,3.0,3,3.0,1,2.0,1,1,1,0.0,3,24852.0,1,1,0
301204,52.0,1,1,9.0,3,1,2,4.0,3,3.0,0,3.0,1,2,0,0.0,3,22969.0,1,3,0
301205,25.0,1,3,7.0,1,0,4,4.0,0,4.0,3,3.0,1,4,0,1.0,1,21880.0,1,0,1
301206,61.0,1,3,14.0,3,1,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0,1,4,0
301207,37.0,1,1,10.0,2,0,3,4.0,0,3.0,1,7.0,0,1,0,2.0,1,21513.0,1,2,0
301208,55.0,0,1,24.0,3,1,3,3.0,1,4.0,0,4.0,1,5,1,2.0,2,21385.0,1,3,0
301209,38.0,0,1,16.0,3,1,3,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21004.0,1,2,0
301210,33.0,0,3,6.0,2,0,2,2.0,1,5.0,0,3.0,0,3,1,0.0,2,20376.0,1,1,0
301211,35.0,1,1,14.0,2,0,3,4.0,3,4.0,2,2.0,0,3,1,1.0,3,30672.0,2,1,0
301212,55.0,1,1,8.0,2,0,3,3.0,4,3.0,2,3.0,1,5,0,0.0,0,31659.0,2,3,0
301213,30.0,1,1,30.0,2,1,3,2.0,0,3.0,1,3.0,0,1,1,2.0,1,21378.0,1,1,0
301214,40.0,1,1,10.0,3,0,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0,2,2,0
301215,33.0,1,3,13.0,3,1,3,4.0,1,3.0,3,3.0,0,5,1,1.0,2,23688.0,1,1,0
301216,35.0,1,3,13.0,2,0,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,20204.0,1,1,0
301217,33.0,1,3,9.0,3,1,3,4.0,1,4.0,0,2.0,1,1,0,2.0,2,22756.0,1,1,0
301218,43.0,0,1,26.0,3,1,3,2.0,0,3.0,1,8.0,1,3,0,1.0,1,21437.0,1,2,1
301219,40.0,1,3,11.0,2,0,3,5.0,1,3.0,0,6.0,0,5,1,1.0,2,24580.0,1,2,0
301220,37.0,1,3,8.0,3,1,3,3.0,1,3.0,0,5.0,1,3,0,1.0,2,24602.0,1,2,0
301221,28.0,1,3,17.0,3,0,4,5.0,1,3.0,0,3.0,1,3,1,3.0,2,24447.0,1,1,0
301222,26.0,1,3,17.0,2,1,3,4.0,1,3.0,3,2.0,0,2,0,2.0,2,23628.0,1,1,0
301223,35.0,1,3,22.0,3,1,3,3.0,3,4.0,0,1.0,0,2,1,2.0,3,23020.0,1,1,0
301224,58.0,0,3,8.0,3,1,2,3.0,4,4.0,1,5.0,0,4,1,0.0,0,17705.0,1,4,0
301225,33.0,1,3,15.0,3,0,3,3.0,1,5.0,3,1.0,1,3,0,0.0,2,23224.0,1,1,1
301226,40.0,1,1,22.0,2,0,2,3.0,3,3.0,3,7.0,1,4,1,0.0,3,22945.0,1,2,0
301227,30.0,1,3,33.0,3,1,2,3.0,1,3.0,1,1.0,0,3,1,0.0,2,20304.0,1,1,0
301228,32.0,1,1,11.0,2,0,3,4.0,1,4.0,1,4.0,0,3,1,0.0,2,20878.0,1,1,0
301229,29.0,1,1,24.0,3,1,4,4.0,1,5.0,1,3.0,0,2,0,1.0,2,23236.0,1,1,0
301230,37.0,1,1,34.0,3,1,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0,1,2,0
